Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Punts,Gross Punting Yards,Net Punting Yards,Longest Punt,Gross Punting Average,Net Punting Average,Punts Blocked,Out of Bounds Punts,Downed Punts,Punts Inside 20 Yard Line,Touchbacks,Fair Catches,Punts Returned,Yards Returned on Punts,TDs Returned on Punt
samkoch/2506969,"Koch, Sam",P,2012,Preseason,4,08/30,Away,STL,L,17 to 31,1,0,4,182,165,59,45.5,41.3,0,0,2,2,0,0,2,17,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,1,09/10,Home,CIN,W,44 to 13,1,0,2,87,68,50,43.5,34.0,0,0,0,1,0,0,2,19,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,2,09/16,Away,PHI,L,23 to 24,1,0,5,251,221,56,50.2,44.2,0,0,0,2,1,1,3,10,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,3,09/23,Home,NE,W,31 to 30,1,0,3,136,105,52,45.3,35.0,0,0,1,2,1,0,1,11,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,4,09/27,Home,CLE,W,23 to 16,1,0,7,322,228,55,46.0,32.6,0,2,0,3,2,1,2,54,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,5,10/07,Away,KC,W,9 to 6,1,0,5,232,199,56,46.4,39.8,0,0,0,2,0,0,5,33,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,6,10/14,Home,DAL,W,31 to 29,1,0,3,135,125,52,45.0,41.7,0,0,0,0,0,1,2,10,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,7,10/21,Away,HOU,L,13 to 43,1,0,5,253,244,57,50.6,48.8,0,1,0,1,0,0,4,9,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,9,11/04,Away,CLE,W,25 to 15,1,0,7,313,239,54,44.7,34.1,0,0,0,1,1,1,5,54,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,10,11/11,Home,OAK,W,55 to 20,1,0,4,210,210,58,52.5,52.5,0,1,0,1,0,0,3,0,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,11,11/18,Away,PIT,W,13 to 10,1,0,8,372,340,54,46.5,42.5,0,0,1,4,1,3,3,12,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,12,11/25,Away,SD,W,16 to 13,1,0,8,370,339,58,46.3,42.4,0,1,1,3,1,3,2,11,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,13,12/02,Home,PIT,L,20 to 23,1,0,5,253,244,57,50.6,48.8,0,0,0,2,0,0,5,9,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,14,12/09,Away,WAS,L,28 to 31,1,0,5,251,151,59,50.2,30.2,0,0,1,2,0,1,3,100,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,15,12/16,Home,DEN,L,17 to 34,1,0,7,353,320,57,50.4,45.7,0,1,1,2,0,0,5,33,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,16,12/23,Home,NYG,W,33 to 14,1,0,2,117,105,60,58.5,52.5,0,0,0,1,0,0,2,12,0
samkoch/2506969,"Koch, Sam",P,2012,Regular Season,17,12/30,Away,CIN,L,17 to 23,1,0,7,256,250,43,36.6,35.7,0,2,1,1,0,2,2,6,0
samkoch/2506969,"Koch, Sam",P,2012,Postseason,18,01/06,Home,IND,W,24 to 9,1,0,4,173,133,60,43.3,33.3,0,1,1,1,2,0,0,0,0
samkoch/2506969,"Koch, Sam",P,2012,Postseason,19,01/12,Away,DEN,W,38 to 35,1,0,8,386,296,58,48.3,37.0,0,1,2,6,0,2,3,90,1
samkoch/2506969,"Koch, Sam",P,2012,Postseason,20,01/20,Away,NE,W,28 to 13,1,0,7,313,257,59,44.7,36.7,0,1,1,1,0,1,4,56,0
samkoch/2506969,"Koch, Sam",P,2012,Postseason,22,02/03,Away,SF,W,34 to 31,1,0,3,141,69,56,47.0,23.0,0,0,0,0,2,0,1,32,0
samkoch/2506969,"Koch, Sam",P,2011,Preseason,1,08/11,Away,PHI,L,6 to 13,1,0,3,145,105,53,48.3,35.0,0,0,1,1,2,0,0,0,0
samkoch/2506969,"Koch, Sam",P,2011,Preseason,2,08/19,Home,KC,W,31 to 13,1,0,7,324,307,60,46.3,43.9,0,0,1,2,0,2,4,17,0
samkoch/2506969,"Koch, Sam",P,2011,Preseason,3,08/25,Home,WAS,W,34 to 31,1,0,4,192,171,61,48.0,42.8,0,0,1,2,1,1,1,1,0
samkoch/2506969,"Koch, Sam",P,2011,Preseason,4,09/01,Away,ATL,W,21 to 7,1,0,8,395,358,62,49.4,44.8,0,0,1,2,1,2,4,17,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,1,09/11,Home,PIT,W,35 to 7,1,0,5,236,209,62,47.2,41.8,0,0,1,0,1,1,2,7,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,2,09/18,Away,TEN,L,13 to 26,1,0,5,225,208,54,45.0,41.6,0,0,2,1,0,0,3,17,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,3,09/25,Away,STL,W,37 to 7,1,0,2,89,69,49,44.5,34.5,0,0,0,1,1,1,0,0,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,4,10/02,Home,NYJ,W,34 to 17,1,0,7,310,258,58,44.3,36.9,0,0,1,3,2,2,2,12,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,6,10/16,Home,HOU,W,29 to 14,1,0,2,90,86,48,45.0,43.0,0,0,0,1,0,1,1,4,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,7,10/24,Away,JAC,L,7 to 12,1,0,9,470,413,58,52.2,45.9,0,1,1,3,1,0,6,37,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,8,10/30,Home,ARI,W,30 to 27,1,0,5,219,107,48,43.8,21.4,0,0,1,2,0,0,4,112,1
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,9,11/06,Away,PIT,W,23 to 20,1,0,2,90,69,46,45.0,34.5,0,0,0,0,0,0,2,21,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,10,11/13,Away,SEA,L,17 to 22,1,0,4,188,176,57,47.0,44.0,0,1,1,2,0,1,1,12,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,11,11/20,Home,CIN,W,31 to 24,1,0,8,391,367,61,48.9,45.9,0,3,0,3,0,1,4,24,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,12,11/24,Home,SF,W,16 to 6,1,0,4,170,150,50,42.5,37.5,0,0,0,2,1,3,0,0,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,13,12/04,Away,CLE,W,24 to 10,1,0,3,108,79,54,36.0,26.3,0,0,1,0,1,0,1,9,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,14,12/11,Home,IND,W,24 to 10,1,0,3,145,137,54,48.3,45.7,0,1,0,2,0,0,2,8,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,15,12/18,Away,SD,L,14 to 34,1,0,2,112,92,57,56.0,46.0,0,1,0,1,1,0,0,0,0
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,16,12/24,Home,CLE,W,20 to 14,1,0,5,223,139,53,44.6,27.8,0,3,0,0,0,1,1,84,1
samkoch/2506969,"Koch, Sam",P,2011,Regular Season,17,01/01,Away,CIN,W,24 to 16,1,0,7,327,262,63,46.7,37.4,0,1,1,0,1,0,4,45,0
samkoch/2506969,"Koch, Sam",P,2011,Postseason,19,01/15,Home,HOU,W,20 to 13,1,0,9,444,400,64,49.3,44.4,0,0,1,1,2,0,6,4,0
samkoch/2506969,"Koch, Sam",P,2011,Postseason,20,01/22,Away,NE,L,20 to 23,1,0,4,175,168,51,43.8,42.0,0,0,0,1,0,1,3,7,0
samkoch/2506969,"Koch, Sam",P,2010,Preseason,1,08/12,Home,CAR,W,17 to 12,1,0,7,310,282,59,44.3,40.3,0,3,0,2,0,0,4,28,0
samkoch/2506969,"Koch, Sam",P,2010,Preseason,2,08/21,Away,WAS,W,23 to 3,1,0,5,235,226,53,47.0,45.2,0,0,2,3,0,1,2,9,0
samkoch/2506969,"Koch, Sam",P,2010,Preseason,3,08/28,Home,NYG,W,24 to 10,1,0,7,298,253,56,42.6,36.1,0,2,0,3,1,1,3,25,0
samkoch/2506969,"Koch, Sam",P,2010,Preseason,4,09/02,Away,STL,L,21 to 27,1,0,5,217,177,48,43.4,35.4,0,0,0,1,0,2,3,40,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,1,09/13,Away,NYJ,W,10 to 9,1,0,6,244,182,56,40.7,30.3,0,0,0,2,0,2,4,62,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,2,09/19,Away,CIN,L,10 to 15,1,0,7,257,251,51,36.7,35.9,0,1,0,4,0,4,2,6,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,3,09/26,Home,CLE,W,24 to 17,1,0,3,146,146,60,48.7,48.7,0,2,0,1,0,0,1,0,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,4,10/03,Away,PIT,W,17 to 14,1,0,3,126,122,47,42.0,40.7,0,0,0,3,0,1,2,4,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,5,10/10,Home,DEN,W,31 to 17,1,0,4,174,154,53,43.5,38.5,0,2,0,1,1,1,0,0,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,6,10/17,Away,NE,L,20 to 23,1,0,9,404,361,59,44.9,40.1,0,1,1,5,0,2,5,43,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,7,10/24,Home,BUF,W,37 to 34,1,0,5,221,221,52,44.2,44.2,0,1,0,3,0,4,0,0,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,9,11/07,Home,MIA,W,26 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,10,11/11,Away,ATL,L,21 to 26,1,0,4,198,182,53,49.5,45.5,0,0,1,3,0,2,1,16,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,11,11/21,Away,CAR,W,37 to 13,1,0,5,233,186,60,46.6,37.2,0,1,0,1,1,0,3,27,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,12,11/28,Home,TB,W,17 to 10,1,0,7,305,270,58,43.6,38.6,0,0,2,3,1,1,3,15,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,13,12/05,Home,PIT,L,10 to 13,1,0,6,239,208,48,39.8,34.7,0,0,0,3,1,3,2,11,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,14,12/13,Away,HOU,W,34 to 28,1,0,7,318,302,58,45.4,43.1,0,1,1,5,0,1,4,16,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,15,12/19,Home,NO,W,30 to 24,1,0,5,193,184,46,38.6,36.8,0,1,3,2,0,0,1,9,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,16,12/26,Away,CLE,W,20 to 10,1,0,3,137,120,50,45.7,40.0,0,0,1,1,0,0,2,17,0
samkoch/2506969,"Koch, Sam",P,2010,Regular Season,17,01/02,Home,CIN,W,13 to 7,1,0,7,335,286,59,47.9,40.9,0,1,1,2,0,1,4,49,0
samkoch/2506969,"Koch, Sam",P,2010,Postseason,18,01/09,Away,KC,W,30 to 7,1,0,2,62,62,36,31.0,31.0,0,1,0,2,0,1,0,0,0
samkoch/2506969,"Koch, Sam",P,2010,Postseason,19,01/15,Away,PIT,L,24 to 31,1,0,4,215,173,61,53.8,43.3,0,0,0,2,1,0,3,22,0
samkoch/2506969,"Koch, Sam",P,2009,Preseason,1,08/13,Home,WAS,W,23 to 0,1,0,5,189,187,46,37.8,37.4,0,0,1,3,0,2,2,2,0
samkoch/2506969,"Koch, Sam",P,2009,Preseason,2,08/24,Home,NYJ,W,24 to 23,1,0,5,242,196,57,48.4,39.2,0,1,0,2,1,1,2,26,0
samkoch/2506969,"Koch, Sam",P,2009,Preseason,3,08/29,Away,CAR,W,17 to 13,1,0,2,101,81,52,50.5,40.5,0,1,0,1,1,0,0,0,0
samkoch/2506969,"Koch, Sam",P,2009,Preseason,4,09/03,Away,ATL,W,20 to 3,1,0,5,191,164,50,38.2,32.8,0,2,0,1,1,0,2,7,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,1,09/13,Home,KC,W,38 to 24,1,0,2,87,87,56,43.5,29.0,1,0,0,1,0,1,1,0,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,2,09/20,Away,SD,W,31 to 26,1,0,4,166,166,44,41.5,41.5,0,0,2,3,0,2,0,0,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,3,09/27,Home,CLE,W,34 to 3,1,0,4,176,150,48,44.0,37.5,0,0,1,2,0,1,2,26,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,4,10/04,Away,NE,L,21 to 27,1,0,3,139,126,57,46.3,42.0,0,0,1,2,0,0,2,13,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,5,10/11,Home,CIN,L,14 to 17,1,0,6,272,226,60,45.3,37.7,0,2,0,2,1,0,3,26,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,6,10/18,Away,MIN,L,31 to 33,1,0,7,342,267,54,48.9,38.1,0,0,0,0,2,0,5,35,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,8,11/01,Home,DEN,W,30 to 7,1,0,4,177,152,51,44.3,38.0,0,1,0,0,1,0,2,5,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,9,11/08,Away,CIN,L,7 to 17,1,0,5,249,204,57,49.8,40.8,0,0,0,2,1,1,3,25,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,10,11/16,Away,CLE,W,16 to 0,1,0,7,293,275,56,41.9,39.3,0,0,2,4,0,0,5,18,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,11,11/22,Home,IND,L,15 to 17,1,0,2,86,84,47,43.0,42.0,0,0,0,0,0,1,1,2,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,12,11/29,Home,PIT,W,20 to 17,1,0,6,252,223,51,42.0,37.2,0,0,0,1,0,2,4,29,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,13,12/07,Away,GB,L,14 to 27,1,0,5,235,227,53,47.0,45.4,0,0,1,1,0,1,3,8,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,14,12/13,Home,DET,W,48 to 3,1,0,2,81,81,43,40.5,40.5,0,0,1,2,0,1,0,0,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,15,12/20,Home,CHI,W,31 to 7,1,0,7,275,199,56,39.3,28.4,0,3,0,3,0,0,4,76,1
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,16,12/27,Away,PIT,L,20 to 23,1,0,4,146,129,52,36.5,32.3,0,1,1,2,0,1,1,17,0
samkoch/2506969,"Koch, Sam",P,2009,Regular Season,17,01/03,Away,OAK,W,21 to 13,1,0,5,212,205,50,42.4,41.0,0,1,1,1,0,1,2,7,0
samkoch/2506969,"Koch, Sam",P,2009,Postseason,18,01/10,Away,NE,W,33 to 14,1,0,4,136,108,46,34.0,27.0,0,1,0,2,0,2,1,28,0
samkoch/2506969,"Koch, Sam",P,2009,Postseason,19,01/16,Away,IND,L,3 to 20,1,0,5,238,209,59,47.6,41.8,0,0,1,1,0,0,4,29,0
samkoch/2506969,"Koch, Sam",P,2008,Preseason,1,08/07,Away,NE,W,16 to 15,1,0,4,205,182,59,51.3,45.5,0,0,0,2,1,1,2,3,0
samkoch/2506969,"Koch, Sam",P,2008,Preseason,2,08/16,Home,MIN,L,15 to 23,1,0,6,242,174,52,40.3,29.0,0,1,1,1,2,0,2,28,0
samkoch/2506969,"Koch, Sam",P,2008,Preseason,3,08/23,Away,STL,L,10 to 24,1,0,7,349,304,60,49.9,43.4,0,0,1,3,1,2,3,25,0
samkoch/2506969,"Koch, Sam",P,2008,Preseason,4,08/28,Home,ATL,L,9 to 10,1,0,7,338,265,62,48.3,37.9,0,0,0,1,2,2,3,33,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,1,09/07,Home,CIN,W,17 to 10,1,0,5,241,230,57,48.2,46.0,0,1,0,1,0,0,4,11,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,3,09/21,Home,CLE,W,28 to 10,1,0,3,146,122,59,48.7,40.7,0,1,0,0,0,0,2,24,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,4,09/29,Away,PIT,L,20 to 23,1,0,8,379,351,61,47.4,43.9,0,1,1,2,0,0,6,28,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,5,10/05,Home,TEN,L,10 to 13,1,0,4,156,103,48,39.0,25.8,0,0,0,2,1,2,1,33,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,6,10/12,Away,IND,L,3 to 31,1,0,5,245,229,57,49.0,45.8,0,1,1,0,0,0,3,16,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,7,10/19,Away,MIA,W,27 to 13,1,0,3,177,167,67,59.0,55.7,0,1,0,3,0,0,2,10,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,8,10/26,Home,OAK,W,29 to 10,1,0,6,242,217,50,40.3,36.2,0,2,0,3,1,0,3,5,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,9,11/02,Away,CLE,W,37 to 27,1,0,6,250,189,57,41.7,31.5,0,1,0,2,1,1,3,41,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,10,11/09,Away,HOU,W,41 to 13,1,0,4,200,180,74,50.0,45.0,0,1,0,3,1,2,0,0,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,11,11/16,Away,NYG,L,10 to 30,1,0,3,94,94,45,31.3,31.3,0,1,1,1,0,1,0,0,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,12,11/23,Home,PHI,W,36 to 7,1,0,8,362,312,60,45.3,39.0,0,0,1,3,1,1,5,30,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,13,11/30,Away,CIN,W,34 to 3,1,0,7,331,294,56,47.3,42.0,0,1,2,4,1,1,2,17,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,14,12/07,Home,WAS,W,24 to 10,1,0,6,248,242,49,41.3,40.3,0,0,1,3,0,3,2,6,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,15,12/14,Home,PIT,L,9 to 13,1,0,7,292,287,56,41.7,41.0,0,0,3,4,0,1,3,5,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,16,12/20,Away,DAL,W,33 to 24,1,0,5,261,233,61,52.2,46.6,0,1,2,2,1,0,1,8,0
samkoch/2506969,"Koch, Sam",P,2008,Regular Season,17,12/28,Home,JAC,W,27 to 7,1,0,4,153,102,44,38.3,25.5,0,0,1,1,2,0,1,11,0
samkoch/2506969,"Koch, Sam",P,2008,Postseason,18,01/04,Away,MIA,W,27 to 9,1,0,5,217,187,52,43.4,37.4,0,0,2,2,1,0,2,10,0
samkoch/2506969,"Koch, Sam",P,2008,Postseason,19,01/10,Away,TEN,W,13 to 10,1,0,8,342,314,51,42.8,39.3,0,0,1,2,1,3,3,8,0
samkoch/2506969,"Koch, Sam",P,2008,Postseason,20,01/18,Away,PIT,L,14 to 23,1,0,7,286,260,52,40.9,37.1,0,1,0,3,0,1,5,26,0
samkoch/2506969,"Koch, Sam",P,2007,Preseason,1,08/13,Home,PHI,W,29 to 3,1,0,5,210,181,50,42.0,36.2,0,0,0,1,0,3,2,29,0
samkoch/2506969,"Koch, Sam",P,2007,Preseason,2,08/19,Home,NYG,L,12 to 13,1,0,3,162,157,57,54.0,52.3,0,1,0,2,0,0,2,5,0
samkoch/2506969,"Koch, Sam",P,2007,Preseason,3,08/25,Away,WAS,L,7 to 13,1,0,4,189,147,51,47.3,36.8,0,0,0,1,0,0,4,42,0
samkoch/2506969,"Koch, Sam",P,2007,Preseason,4,08/31,Away,ATL,L,10 to 13,1,0,7,297,260,58,42.4,37.1,0,1,1,2,0,1,4,37,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,1,09/10,Away,CIN,L,20 to 27,1,0,5,223,194,51,44.6,38.8,0,0,0,2,1,3,1,9,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,2,09/16,Home,NYJ,W,20 to 13,1,0,6,285,239,62,47.5,39.8,0,0,0,1,2,3,1,6,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,3,09/23,Home,ARI,W,26 to 23,1,0,3,94,81,57,31.3,27.0,0,1,0,2,0,1,1,13,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,4,09/30,Away,CLE,L,13 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,5,10/07,Away,SF,W,9 to 7,1,0,7,291,242,47,41.6,34.6,0,0,0,3,1,1,5,29,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,6,10/14,Home,STL,W,22 to 3,1,0,5,254,212,64,50.8,42.4,0,0,0,1,1,2,2,22,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,7,10/21,Away,BUF,L,14 to 19,1,0,6,305,208,61,50.8,34.7,0,0,0,2,2,0,4,57,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,9,11/05,Away,PIT,L,7 to 38,1,0,10,436,377,55,43.6,37.7,0,2,2,0,0,0,6,59,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,10,11/11,Home,CIN,L,7 to 21,1,0,3,110,91,52,36.7,30.3,0,0,1,2,0,1,1,19,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,11,11/18,Home,CLE,L,30 to 33,1,0,4,194,133,57,48.5,33.3,0,0,0,0,0,0,4,61,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,12,11/25,Away,SD,L,14 to 32,1,0,6,222,205,45,37.0,34.2,0,1,0,1,0,1,4,17,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,13,12/03,Home,NE,L,24 to 27,1,0,5,191,190,46,38.2,38.0,0,0,2,1,0,2,1,1,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,14,12/09,Home,IND,L,20 to 44,1,0,1,35,35,35,35.0,17.5,1,0,1,0,0,0,0,0,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,15,12/16,Away,MIA,L,16 to 22,1,0,4,200,149,62,50.0,37.3,0,0,0,0,1,0,3,31,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,16,12/23,Away,SEA,L,6 to 27,1,0,9,369,304,47,41.0,33.8,0,4,0,3,1,1,3,45,0
samkoch/2506969,"Koch, Sam",P,2007,Regular Season,17,12/30,Home,PIT,W,27 to 21,1,0,4,188,182,56,47.0,45.5,0,0,1,2,0,1,2,6,0
samkoch/2506969,"Koch, Sam",P,2006,Preseason,1,08/11,Home,NYG,L,16 to 17,1,0,3,99,39,39,33.0,13.0,0,0,1,1,0,0,2,60,1
samkoch/2506969,"Koch, Sam",P,2006,Preseason,2,08/17,Home,PHI,W,20 to 10,1,0,4,159,140,53,39.8,35.0,0,0,2,0,1,0,1,-1,0
samkoch/2506969,"Koch, Sam",P,2006,Preseason,3,08/25,Away,MIN,L,7 to 30,1,0,5,255,210,61,51.0,42.0,0,0,0,0,1,1,3,25,0
samkoch/2506969,"Koch, Sam",P,2006,Preseason,4,08/31,Away,WAS,W,17 to 10,1,0,4,209,147,58,52.3,36.8,0,0,0,1,2,0,2,22,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,1,09/10,Away,TB,W,27 to 0,1,0,6,282,215,56,47.0,35.8,0,0,0,0,1,0,5,47,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,2,09/17,Home,OAK,W,28 to 6,1,0,7,303,264,60,43.3,37.7,0,0,2,3,0,1,4,39,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,3,09/24,Away,CLE,W,15 to 14,1,0,6,235,221,53,39.2,36.8,0,0,0,3,0,3,3,14,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,4,10/01,Home,SD,W,16 to 13,1,0,7,336,287,56,48.0,41.0,0,0,1,2,0,2,4,49,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,5,10/09,Away,DEN,L,3 to 13,1,0,6,253,188,55,42.2,31.3,0,1,1,1,0,0,4,65,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,6,10/15,Home,CAR,L,21 to 23,1,0,5,216,208,58,43.2,41.6,0,0,2,2,0,0,3,8,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,8,10/29,Away,NO,W,35 to 22,1,0,6,259,245,54,43.2,40.8,0,1,2,2,0,1,2,14,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,9,11/05,Home,CIN,W,26 to 20,1,0,4,182,155,52,45.5,38.8,0,1,0,2,0,0,3,27,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,10,11/12,Away,TEN,W,27 to 26,1,0,5,194,196,47,38.8,39.2,0,0,3,2,0,0,2,-2,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,11,11/19,Home,ATL,W,24 to 10,1,0,4,146,100,41,36.5,25.0,0,0,1,1,0,1,2,46,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,12,11/26,Home,PIT,W,27 to 0,1,0,6,259,227,55,43.2,37.8,0,0,0,2,0,3,3,32,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,13,11/30,Away,CIN,L,7 to 13,1,0,7,330,259,61,47.1,37.0,0,0,1,1,1,0,5,51,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,14,12/10,Away,KC,W,20 to 10,1,0,4,162,156,51,40.5,39.0,0,1,2,3,0,0,1,6,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,15,12/17,Home,CLE,W,27 to 17,1,0,5,201,193,49,40.2,38.6,0,1,0,1,0,2,2,8,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,16,12/24,Away,PIT,W,31 to 7,1,0,4,184,164,55,46.0,41.0,0,2,0,2,1,1,0,0,0
samkoch/2506969,"Koch, Sam",P,2006,Regular Season,17,12/31,Home,BUF,W,19 to 7,1,0,4,153,153,54,38.3,38.3,0,0,1,3,0,2,1,0,0
samkoch/2506969,"Koch, Sam",P,2006,Postseason,19,01/13,Home,IND,L,6 to 15,1,0,5,190,137,47,38.0,27.4,0,0,0,1,1,1,3,33,0
shanelechler/2504319,"Lechler, Shane",P,2018,Preseason,1,08/09,Away,KC,W,17 to 10,1,0,1,37,37,37,37.0,37.0,0,0,0,1,0,1,0,0,0
shanelechler/2504319,"Lechler, Shane",P,2018,Preseason,2,08/18,Home,SF,W,16 to 13,1,0,3,137,116,51,45.7,38.7,0,0,0,1,0,1,2,21,0
shanelechler/2504319,"Lechler, Shane",P,2017,Preseason,1,08/09,Away,CAR,L,17 to 27,1,0,6,282,236,53,47.0,39.3,0,0,1,0,0,0,5,46,0
shanelechler/2504319,"Lechler, Shane",P,2017,Preseason,2,08/19,Home,NE,W,27 to 23,1,0,6,275,217,58,45.8,36.2,0,1,0,1,0,0,5,58,0
shanelechler/2504319,"Lechler, Shane",P,2017,Preseason,3,08/26,Away,NO,L,0 to 13,1,0,10,465,400,54,46.5,40.0,0,0,0,4,1,2,7,45,0
shanelechler/2504319,"Lechler, Shane",P,2017,Regular Season,1,09/10,Home,JAX,L,7 to 29,1,0,5,216,209,54,43.2,41.8,0,1,0,2,0,3,1,7,0
