Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
rishardmatthews/2532903,"Matthews, Rishard",WR,2017,Regular Season,14,12/10,Away,ARI,L,7 to 12,1,0,3,19,6.3,10,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2017,Regular Season,15,12/17,Away,SF,L,23 to 25,1,0,6,95,15.8,25,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2017,Regular Season,16,12/24,Home,LA,L,23 to 27,1,1,2,48,24.0,25,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2017,Regular Season,17,12/31,Home,JAX,W,15 to 10,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2017,Postseason,18,01/06,Away,KC,W,22 to 21,1,1,1,15,15.0,15,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2017,Postseason,19,01/13,Away,NE,L,14 to 35,1,1,3,27,9.0,12,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Preseason,1,08/13,Home,SD,W,27 to 10,1,1,2,32,16.0,24,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Preseason,2,08/20,Home,CAR,L,16 to 26,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Preseason,3,08/27,Away,OAK,W,27 to 14,1,0,1,19,19.0,19,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Preseason,4,09/01,Away,MIA,W,21 to 10,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,1,09/11,Home,MIN,L,16 to 25,1,0,3,26,8.7,11,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,2,09/18,Away,DET,W,16 to 15,1,1,4,40,10.0,20,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,3,09/25,Home,OAK,L,10 to 17,1,1,3,32,10.7,14,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,4,10/02,Away,HOU,L,20 to 27,1,0,2,82,41.0,60,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,5,10/09,Away,MIA,W,30 to 17,1,0,4,32,8.0,11,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,6,10/16,Home,CLE,W,28 to 26,1,0,3,70,23.3,43,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,7,10/23,Home,IND,L,26 to 34,1,0,4,37,9.3,20,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,8,10/27,Home,JAX,W,36 to 22,1,1,4,38,9.5,16,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,9,11/06,Away,SD,L,35 to 43,1,0,6,63,10.5,16T,2,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,10,11/13,Home,GB,W,47 to 25,1,1,3,63,21.0,32T,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,11,11/20,Away,IND,L,17 to 24,1,1,9,122,13.6,35,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,12,11/27,Away,CHI,W,27 to 21,1,1,3,64,21.3,29T,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,14,12/11,Home,DEN,W,13 to 10,1,1,1,26,26.0,26,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,15,12/18,Away,KC,W,19 to 17,1,0,4,105,26.3,46,0,--,--,--,--,--,1,1
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,16,12/24,Away,JAX,L,17 to 38,1,1,3,31,10.3,14,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2016,Regular Season,17,01/01,Home,HOU,W,24 to 17,1,1,9,114,12.7,50,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Preseason,1,08/13,Away,CHI,L,10 to 27,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Preseason,2,08/22,Away,CAR,L,30 to 31,1,1,2,22,11.0,16,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Preseason,3,08/29,Home,ATL,W,13 to 9,1,1,2,4,2.0,2T,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Preseason,4,09/03,Home,TB,L,17 to 22,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,1,09/13,Away,WAS,W,17 to 10,1,1,4,34,8.5,15,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,2,09/20,Away,JAC,L,20 to 23,1,1,6,115,19.2,48,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,3,09/27,Home,BUF,L,14 to 41,1,1,6,113,18.8,46T,2,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,4,10/04,Home,NYJ,L,14 to 27,1,1,1,16,16.0,16,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,6,10/18,Away,TEN,W,38 to 10,1,1,6,85,14.2,24,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,7,10/25,Home,HOU,W,44 to 26,1,1,3,75,25.0,53T,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,8,10/29,Away,NE,L,7 to 36,1,1,7,62,8.9,17,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,9,11/08,Away,BUF,L,17 to 33,1,1,4,54,13.5,21,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,10,11/15,Away,PHI,W,20 to 19,1,1,5,93,18.6,43,0,1,4,4.0,4,0,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,11,11/22,Home,DAL,L,14 to 24,1,1,1,15,15.0,15,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,12,11/29,Away,NYJ,L,20 to 38,1,1,0,0,--,--,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,13,12/06,Home,BAL,W,15 to 13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,14,12/14,Home,NYG,L,24 to 31,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,15,12/20,Away,SD,L,14 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2015,Regular Season,16,12/27,Home,IND,L,12 to 18,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Preseason,1,08/08,Away,ATL,L,10 to 16,1,1,2,40,20.0,36,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Preseason,2,08/16,Away,TB,W,20 to 14,1,0,3,43,14.3,18,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Preseason,3,08/23,Home,DAL,W,25 to 20,1,0,0,0,--,--,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Preseason,4,08/28,Home,STL,W,14 to 13,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,1,09/07,Home,NE,W,33 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,2,09/14,Away,BUF,L,10 to 29,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,3,09/21,Home,KC,L,15 to 34,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,4,09/28,Away,OAK,W,38 to 14,1,0,2,27,13.5,23,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,6,10/12,Home,GB,L,24 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,7,10/19,Away,CHI,W,27 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,8,10/26,Away,JAC,W,27 to 13,1,0,1,3,3.0,3T,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,9,11/02,Home,SD,W,37 to 0,1,0,1,21,21.0,21T,1,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,10,11/09,Away,DET,L,16 to 20,1,0,1,14,14.0,14,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,11,11/13,Home,BUF,W,22 to 9,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,12,11/23,Away,DEN,L,36 to 39,1,0,2,24,12.0,18,0,--,--,--,--,--,1,0
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,13,12/01,Away,NYJ,W,16 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,14,12/07,Home,BAL,L,13 to 28,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,15,12/14,Away,NE,L,13 to 41,1,0,2,16,8.0,11,0,1,3,3.0,3,0,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,16,12/21,Home,MIN,W,37 to 35,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2014,Regular Season,17,12/28,Home,NYJ,L,24 to 37,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Preseason,0,08/04,Away,DAL,L,20 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Preseason,1,08/09,Away,JAC,W,27 to 3,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Preseason,2,08/17,Away,HOU,L,17 to 24,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Preseason,3,08/24,Home,TB,L,16 to 17,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Preseason,4,08/29,Home,NO,W,24 to 21,1,1,3,37,12.3,17,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,1,09/08,Away,CLE,W,23 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,2,09/15,Away,IND,W,24 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,3,09/22,Home,ATL,W,27 to 23,1,0,4,42,10.5,14,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,4,09/30,Away,NO,L,17 to 38,1,0,1,21,21.0,21,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,5,10/06,Home,BAL,L,23 to 26,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,7,10/20,Home,BUF,L,21 to 23,1,0,0,0,--,--,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,8,10/27,Away,NE,L,17 to 27,1,0,3,30,10.0,20,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,9,10/31,Home,CIN,W,22 to 20,1,0,2,24,12.0,16,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,10,11/11,Away,TB,L,19 to 22,1,1,11,120,10.9,19T,2,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,11,11/17,Home,SD,W,20 to 16,1,0,4,52,13.0,29,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,12,11/24,Home,CAR,L,16 to 20,1,1,3,2,0.7,4,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,13,12/01,Away,NYJ,W,23 to 3,1,1,2,21,10.5,13,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,14,12/08,Away,PIT,W,34 to 28,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,15,12/15,Home,NE,W,24 to 20,1,1,5,64,12.8,24,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,16,12/22,Away,BUF,L,0 to 19,1,1,1,9,9.0,9,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2013,Regular Season,17,12/29,Home,NYJ,L,7 to 20,1,0,4,58,14.5,21,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Preseason,1,08/10,Home,TB,L,7 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Preseason,2,08/17,Away,CAR,L,17 to 23,1,0,4,39,9.8,16,1,--,--,--,--,--,1,0
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Preseason,3,08/24,Home,ATL,L,6 to 23,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Preseason,4,08/29,Away,DAL,L,13 to 30,1,0,3,47,15.7,20,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,1,09/09,Away,HOU,L,10 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,2,09/16,Home,OAK,W,35 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,3,09/23,Home,NYJ,L,20 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,4,09/30,Away,ARI,L,21 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,5,10/07,Away,CIN,W,17 to 13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,6,10/14,Home,STL,W,17 to 14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,8,10/28,Away,NYJ,W,30 to 9,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,9,11/04,Away,IND,L,20 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,10,11/11,Home,TEN,L,3 to 37,0,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,11,11/15,Away,BUF,L,14 to 19,1,0,1,19,19.0,19,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,12,11/25,Home,SEA,W,24 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,13,12/02,Home,NE,L,16 to 23,1,0,1,28,28.0,28,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,14,12/09,Away,SF,L,13 to 27,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,15,12/16,Home,JAC,W,24 to 3,1,0,3,23,7.7,11,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,16,12/23,Home,BUF,W,24 to 10,1,0,2,37,18.5,30,0,--,--,--,--,--,--,--
rishardmatthews/2532903,"Matthews, Rishard",WR,2012,Regular Season,17,12/30,Away,NE,L,0 to 28,1,1,3,36,12.0,20,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2018,Preseason,0,08/02,Home,CHI,W,17 to 16,1,0,1,1,1.0,1,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2018,Preseason,1,08/09,Home,LA,W,33 to 7,1,0,2,11,5.5,8,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Preseason,1,08/10,Home,WAS,W,23 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Preseason,2,08/17,Away,MIA,W,31 to 7,1,0,1,17,17.0,17,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Preseason,3,08/26,Home,BUF,W,13 to 9,1,0,0,0,--,--,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Preseason,4,08/31,Away,NO,W,14 to 13,1,1,1,2,2.0,2,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,1,09/10,Away,CIN,W,20 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,2,09/17,Home,CLE,W,24 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,3,09/24,Away,JAX,L,7 to 44,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,4,10/01,Home,PIT,L,9 to 26,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,5,10/08,Away,OAK,W,30 to 17,1,0,--,--,--,--,--,1,2,2.0,2T,1,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,6,10/15,Home,CHI,L,24 to 27,1,0,0,0,--,--,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,7,10/22,Away,MIN,L,16 to 24,1,0,--,--,--,--,--,1,0,0.0,0,0,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,8,10/26,Home,MIA,W,40 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,9,11/05,Away,TEN,L,20 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,11,11/19,Away,GB,W,23 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,12,11/27,Home,HOU,W,23 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,13,12/03,Home,DET,W,44 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,14,12/10,Away,PIT,L,38 to 39,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,15,12/17,Away,CLE,W,27 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,16,12/23,Home,IND,W,23 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2017,Regular Season,17,12/31,Home,CIN,L,27 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Preseason,1,08/13,Away,LA,L,24 to 28,1,0,1,47,47.0,47,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Preseason,2,08/19,Home,MIA,W,41 to 14,1,0,0,0,--,--,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Preseason,3,08/25,Away,SEA,L,17 to 27,1,0,2,29,14.5,19,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Preseason,4,09/01,Home,HOU,L,17 to 28,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,11,11/20,Home,BAL,W,27 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,12,11/24,Home,WAS,W,31 to 26,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,13,12/01,Away,MIN,W,17 to 15,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,14,12/11,Away,NYG,L,7 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,15,12/18,Home,TB,W,26 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,16,12/26,Home,DET,W,42 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2016,Regular Season,17,01/01,Away,CIN,L,10 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2015,Preseason,1,08/13,Home,WAS,L,17 to 20,1,0,2,28,14.0,23,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2015,Preseason,2,08/20,Home,BUF,L,10 to 11,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2015,Preseason,3,08/29,Away,TB,W,31 to 7,1,0,--,--,--,--,--,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2015,Preseason,4,09/03,Away,CHI,L,0 to 24,1,0,2,17,8.5,12,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2015,Regular Season,5,10/11,Home,NE,L,6 to 30,1,0,0,0,--,--,0,--,--,--,--,--,--,--
vincemayle/2552431,"Mayle, Vince",TE,2015,Regular Season,17,01/03,Home,WAS,L,23 to 34,0,0,--,--,--,--,--,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2018,Preseason,1,08/10,Home,ATL,W,17 to 0,1,0,2,16,8.0,8,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2018,Preseason,2,08/16,Away,WAS,L,13 to 15,1,0,2,24,12.0,13,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Preseason,1,08/12,Away,NYJ,L,3 to 7,1,0,0,0,--,--,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Preseason,2,08/19,Home,CAR,W,34 to 27,1,0,4,73,18.3,21,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Preseason,3,08/27,Home,CHI,L,7 to 19,1,0,2,28,14.0,19,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Preseason,4,08/31,Away,KC,L,6 to 30,1,1,3,29,9.7,15,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,1,09/10,Home,ATL,L,17 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,2,09/17,Away,TB,L,7 to 29,1,0,--,--,--,--,--,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,5,10/09,Home,MIN,L,17 to 20,1,0,1,18,18.0,18,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,6,10/15,Away,BAL,W,27 to 24,1,1,--,--,--,--,--,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,7,10/22,Home,CAR,W,17 to 3,1,1,--,--,--,--,--,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,8,10/29,Away,NO,L,12 to 20,1,0,3,92,30.7,45,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,10,11/12,Home,GB,L,16 to 23,1,0,0,0,--,--,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,11,11/19,Home,DET,L,24 to 27,1,0,2,14,7.0,9,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2017,Regular Season,12,11/26,Away,PHI,L,3 to 31,1,1,2,20,10.0,11,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2016,Preseason,1,08/13,Home,SD,W,27 to 10,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2016,Preseason,2,08/20,Home,CAR,L,16 to 26,1,0,4,23,5.8,10,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2016,Preseason,3,08/27,Away,OAK,W,27 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2016,Preseason,4,09/01,Away,MIA,W,21 to 10,1,0,5,67,13.4,25,0,--,--,--,--,--,--,--
tremcbride/2552428,"McBride, Tre",WR,2016,Regular Season,9,11/06,Away,SD,L,35 to 43,0,0,--,--,--,--,--,--,--,--,--,--,--,--
