Player Id,Name,Current Status,Years Played
roquansmith/2560877,"Smith, Roquan",Active,
ryansmith/2555552,"Smith, Ryan",Active,
ryansmith/2561480,"Smith, Ryan",Active,
shanesmith/2559254,"Smith, Shane",Active,
telvinsmith/2543711,"Smith, Telvin",Active,
terrancesmith/2556775,"Smith, Terrance",Active,
tevaunsmith/2556399,"Smith, Tevaun",Injured reserve,
tre'quansmith/2560878,"Smith, Tre'Quan",Active,
tremonsmith/2561103,"Smith, Tremon",Active,
tyesmith/2552449,"Smith, Tye",Injured reserve,
tyronsmith/2495435,"Smith, Tyron",Active,
vyncintsmith/2561427,"Smith, Vyncint",Active,
za'dariussmith/2552279,"Smith, Za'Darius",Active,
jujusmith-schuster/2558149,"Smith-Schuster, JuJu",Active,
fishsmithson/2558901,"Smithson, Fish",Active,
dawuanesmoot/2557839,"Smoot, Dawuane",Active,
durhamsmythe/2560880,"Smythe, Durham",Active,
williesnead/2550256,"Snead, Willie",Active,
kristjansokoli/2553346,"Sokoli, Kristjan",Injured reserve,
natesolder/2495232,"Solder, Nate",Active,
danielsorensen/2550257,"Sorensen, Daniel",Active,
shakirsoto/2559255,"Soto, Shakir",Active,
dezmensouthward/2543775,"Southward, Dezmen",Active,
bradleysowell/2535866,"Sowell, Bradley",Active,
martrellspaight/2552316,"Spaight, Martrell",Active,
bentleyspain/2561636,"Spain, Bentley",Active,
quintonspain/2553824,"Spain, Quinton",Active,
breelandspeaks/2560881,"Speaks, Breeland",Active,
akeemspence/2540201,"Spence, Akeem",Active,
noahspence/2555312,"Spence, Noah",Active,
robertspillane/2561596,"Spillane, Robert",Active,
jasonspriggs/2555197,"Spriggs, Jason",Active,
arrionsprings/2561106,"Springs, Arrion",Active,
jeremysprinkle/2557886,"Sprinkle, Jeremy",Active,
tracysprinkle/2561276,"Sprinkle, Tracy",Active,
darrensproles/2506467,"Sproles, Darren",Active,
nelsonspruce/2556686,"Spruce, Nelson",Active,
damionsquare/2540003,"Square, Damion",Active,
equanimeousst.brown/2560883,"St. Brown, Equanimeous",Active,
matthewstafford/79860,"Stafford, Matthew",Active,
allenzaestaggers/2561707,"Staggers, Allenzae",Active,
joestaley/2495746,"Staley, Joe",Active,
taylorstallworth/2560882,"Stallworth, Taylor",Active,
julianstanford/2535867,"Stanford, Julian",Active,
ronniestanley/2555204,"Stanley, Ronnie",Active,
drewstanton/2495748,"Stanton, Drew",Active,
dustinstanton/2559000,"Stanton, Dustin",Active,
johnnystanton/2561489,"Stanton, Johnny",Active,
davidsteinmetz/2561409,"Steinmetz, David",Active,
shamarstephen/2543706,"Stephen, Shamar",Active,
lindenstephens/2561277,"Stephens, Linden",Active,
nealsterling/2553451,"Sterling, Neal",Active,
jordansterns/2559094,"Sterns, Jordan",Active,
zachsterup/2556825,"Sterup, Zach",Active,
ardariusstewart/2558150,"Stewart, ArDarius",Active,
darianstewart/494307,"Stewart, Darian",Active,
groverstewart/2558766,"Stewart, Grover",Active,
jonathanstewart/949,"Stewart, Jonathan",Active,
m.j.stewart/2560884,"Stewart, M.J.",Active,
orionstewart/2559258,"Stewart, Orion",Active,
kennystills/2540202,"Stills, Kenny",Active,
aaronstinnie/2561410,"Stinnie, Aaron",Active,
lukestocker/2495234,"Stocker, Luke",Active,
justinstockton/2561705,"Stockton, Justin",Active,
jamesstone/2550258,"Stone, James",Active,
rodstreater/2535869,"Streater, Rod",Active,
kentaviusstreet/2560885,"Street, Kentavius",Active,
channingstribling/2559259,"Stribling, Channing",Active,
damore'eastringfellow/2559059,"Stringfellow, Damore'ea",Active,
gregstroman/2560886,"Stroman, Greg",Active,
natestupar/2533459,"Stupar, Nate",Active,
calebsturgis/2539637,"Sturgis, Caleb",Active,
daltonsturm/2561411,"Sturm, Dalton",Active,
xaviersu'a-filo/2543666,"Su'a-Filo, Xavier",Active,
ryansuccop/89802,"Succop, Ryan",Active,
natesudfeld/2555427,"Sudfeld, Nate",Active,
terrellsuggs/2505660,"Suggs, Terrell",Active,
ndamukongsuh/496861,"Suh, Ndamukong",Active,
chandonsullivan/2560887,"Sullivan, Chandon",Active,
johnsullivan/2507491,"Sullivan, John",Active,
tresullivan/2559260,"Sullivan, Tre",Active,
jamarsummers/2561412,"Summers, Jamar",Active,
jamessummers/2559261,"Summers, James",Active,
nicksundberg/2507668,"Sundberg, Nick",Active,
phillipsupernaw/2535535,"Supernaw, Phillip",Other,
cameronsutton/2558849,"Sutton, Cameron",Active,
courtlandsutton/2560888,"Sutton, Courtland",Active,
willsutton/2543691,"Sutton, Will",Active,
geoffswaim/2553454,"Swaim, Geoff",Active,
terryswanson/2561428,"Swanson, Terry",Active,
travisswanson/2543506,"Swanson, Travis",Active,
d.j.swearinger/2539943,"Swearinger, D.J.",Active,
joshsweat/2560889,"Sweat, Josh",Active,
j.r.sweezy/2533342,"Sweezy, J.R.",Active,
ryanswitzer/2557960,"Switzer, Ryan",Active,
erikswoope/2550405,"Swoope, Erik",Active,
tyroneswoopes/2559263,"Swoopes, Tyrone",Active,
teeztabor/2557955,"Tabor, Teez",Active,
aqibtalib/1302,"Talib, Aqib",Active,
keithtandy/2534741,"Tandy, Keith",Active,
cordreatankersley/2557931,"Tankersley, Cordrea",Active,
