Player Id,Year,Rushing Yards pts sum,Rushing Yards pts mean,Receiving Yards pts sum,Receiving Yards pts mean,Rushing TDs pts sum,Rushing TDs pts mean,Receiving TDs pts sum,Receiving TDs pts mean,Receptions pts sum,Receptions pts mean,Rushing Bonus pts sum,Rushing Bonus pts mean,Receiving Bonus pts sum,Receiving Bonus pts mean,Total pts sum,Total pts mean,Total pts active sum,Total pts started sum,Games Played sum,Games Played mean,Games Started sum,Percentage Started Games,Avg pts per Games Played,Avg pts per Games Started,Percentage Played Games,Sum Fantasy Rank,Avg Fantasy Rank,Avg pts Played Rank,Avg pts Started Rank
dannyamendola/2649,2011,,,4.5,4.5,,,0.0,0.0,2.0,2.0,0,0.0,0,0.0,6.5,1.625,6.5,6.5,1,0.25,1,0.25,6.5,6.5,0.0625,25.0,25.0,18.0,21.0
dannyamendola/2649,2010,8.100000000000001,2.0250000000000004,68.9,4.30625,0.0,0.0,18.0,1.125,34.0,2.125,0,0.0,0,0.0,128.99999999999997,8.062499999999998,128.99999999999997,62.0,16,1.0,6,0.375,8.062499999999998,10.333333333333334,1.0,8.0,8.0,8.0,6.0
dannyamendola/2649,2009,-0.19999999999999996,-0.06666666666666665,32.6,2.3285714285714287,0.0,0.0,6.0,0.42857142857142855,17.2,1.2285714285714284,0,0.0,0,0.0,55.6,3.9714285714285715,55.6,11.3,14,1.0,2,0.14285714285714285,3.9714285714285715,5.65,0.875,10.0,9.0,11.0,9.0
robbyanderson/2556462,2017,0.9,0.3,94.10000000000001,5.8812500000000005,0.0,0.0,42.0,2.625,25.2,1.575,0,0.0,6,0.375,168.2,10.5125,168.2,152.1,16,1.0,15,0.9375,10.5125,10.139999999999999,1.0,16.0,19.0,21.0,28.0
robbyanderson/2556462,2016,4.2,2.1,58.699999999999996,4.192857142857142,0.0,0.0,12.0,0.8571428571428571,16.8,1.2,0,0.0,0,0.0,91.7,5.73125,91.7,46.3,16,1.0,8,0.5,5.73125,5.7875,1.0,63.0,67.0,72.0,89.0
demarcusayers/2555465,2016,-1.2000000000000002,-1.2000000000000002,5.300000000000001,2.6500000000000004,0.0,0.0,6.0,3.0,2.4,1.2,0,0.0,0,0.0,12.5,4.166666666666667,12.5,11.2,2,0.6666666666666666,1,0.3333333333333333,6.25,11.2,0.125,126.0,85.0,70.0,29.0
dougbaldwin/2530747,2017,-0.8,-0.4,99.1,6.19375,0.0,0.0,48.0,3.0,30.0,1.875,0,0.0,4,0.25,180.29999999999998,11.268749999999999,180.29999999999998,180.29999999999998,16,1.0,16,1.0,11.268749999999999,11.268749999999999,1.0,13.0,14.0,18.0,21.0
dougbaldwin/2530747,2016,0.20000000000000007,0.10000000000000003,112.80000000000001,7.050000000000001,0.0,0.0,42.0,2.625,37.6,2.35,0,0.0,12,0.75,204.6,12.7875,204.6,201.4,16,1.0,15,0.9375,12.7875,13.426666666666668,1.0,10.0,10.0,11.0,12.0
dougbaldwin/2530747,2015,,,106.9,6.68125,,,84.0,5.25,31.2,1.95,0,0.0,6,0.375,228.1,14.25625,228.1,228.1,16,1.0,16,1.0,14.25625,14.25625,1.0,8.0,9.0,12.0,12.0
dougbaldwin/2530747,2014,0.8,0.8,82.5,5.15625,0.0,0.0,18.0,1.125,26.400000000000002,1.6500000000000001,0,0.0,4,0.25,131.70000000000002,8.231250000000001,131.70000000000002,131.70000000000002,16,1.0,16,1.0,8.231250000000001,8.231250000000001,1.0,30.0,34.0,36.0,38.0
