gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2016-11-06,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,9,11/06,Home,JAX,W,19 to 14,0,0,,,,,,,,,,,,
2016-11-13,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,10,11/13,Away,CAR,W,20 to 17,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-11-20,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,11,11/20,Home,TB,L,17 to 19,1,0,,,,,,,,,,,,
2016-11-27,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,12,11/27,Away,DEN,W,30 to 27,0,0,,,,,,,,,,,,
2016-12-04,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,13,12/04,Away,ATL,W,29 to 28,0,0,,,,,,,,,,,,
2016-12-08,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,14,12/08,Home,OAK,W,21 to 13,0,0,,,,,,,,,,,,
2016-12-18,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,15,12/18,Home,TEN,L,17 to 19,0,0,,,,,,,,,,,,
2016-12-25,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,16,12/25,Home,DEN,W,33 to 10,0,0,,,,,,,,,,,,
2016-01-01,rosstravis/2554630,"Travis, Ross",TE,2016,Regular Season,17,01/01,Away,SD,W,37 to 27,0,0,,,,,,,,,,,,
2017-11-19,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,11,11/19,Home,CIN,L,17 to 20,1,1,4.0,36.0,9.0,13.0,0.0,,,,,,,
2017-11-26,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,12,11/26,Away,OAK,L,14 to 21,1,0,1.0,34.0,34.0,34.0,0.0,,,,,,,
2017-12-03,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,13,12/03,Away,MIA,L,9 to 35,1,0,2.0,16.0,8.0,10.0,0.0,,,,,,,
2017-12-10,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,14,12/10,Home,NYJ,W,23 to 0,1,1,,,,,,,,,,,,
2017-12-14,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,15,12/14,Away,IND,W,25 to 13,1,1,,,,,,,,,,,,
2017-12-24,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,16,12/24,Away,WAS,L,11 to 27,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2017-12-31,austintraylor/2556900,"Traylor, Austin",TE,2017,Regular Season,17,12/31,Home,KC,L,24 to 27,1,0,,,,,,,,,,,,
2017-09-10,willtye/2553830,"Tye, Will",TE,2017,Regular Season,1,09/10,Away,BUF,L,12 to 21,1,0,3.0,34.0,11.3,21.0,0.0,,,,,,,
2017-09-17,willtye/2553830,"Tye, Will",TE,2017,Regular Season,2,09/17,Away,OAK,L,20 to 45,1,1,1.0,4.0,4.0,4.0,0.0,,,,,,,
2017-09-24,willtye/2553830,"Tye, Will",TE,2017,Regular Season,3,09/24,Home,MIA,W,20 to 6,1,0,,,,,,,,,,,,
2017-10-01,willtye/2553830,"Tye, Will",TE,2017,Regular Season,4,10/01,Home,JAX,W,23 to 20,0,0,,,,,,,,,,,,
2016-09-11,willtye/2553830,"Tye, Will",TE,2016,Regular Season,1,09/11,Away,DAL,W,20 to 19,1,0,3.0,16.0,5.3,7.0,0.0,,,,,,,
2016-09-18,willtye/2553830,"Tye, Will",TE,2016,Regular Season,2,09/18,Home,NO,W,16 to 13,1,0,2.0,10.0,5.0,5.0,0.0,,,,,,,
2016-09-25,willtye/2553830,"Tye, Will",TE,2016,Regular Season,3,09/25,Home,WAS,L,27 to 29,1,0,3.0,14.0,4.7,6.0,0.0,,,,,,,
2016-10-03,willtye/2553830,"Tye, Will",TE,2016,Regular Season,4,10/03,Away,MIN,L,10 to 24,1,0,4.0,43.0,10.8,18.0,0.0,,,,,,,
2016-10-09,willtye/2553830,"Tye, Will",TE,2016,Regular Season,5,10/09,Away,GB,L,16 to 23,1,1,2.0,37.0,18.5,27.0,0.0,,,,,,,
2016-10-16,willtye/2553830,"Tye, Will",TE,2016,Regular Season,6,10/16,Home,BAL,W,27 to 23,1,0,2.0,15.0,7.5,10.0,0.0,,,,,,,
2016-10-23,willtye/2553830,"Tye, Will",TE,2016,Regular Season,7,10/23,Away,LA,W,17 to 10,1,0,2.0,14.0,7.0,9.0,0.0,,,,,,,
2016-11-06,willtye/2553830,"Tye, Will",TE,2016,Regular Season,9,11/06,Home,PHI,W,28 to 23,1,1,4.0,33.0,8.3,13.0,0.0,,,,,,,
2016-11-14,willtye/2553830,"Tye, Will",TE,2016,Regular Season,10,11/14,Home,CIN,W,21 to 20,1,1,5.0,53.0,10.6,25.0,0.0,,,,,,,
2016-11-20,willtye/2553830,"Tye, Will",TE,2016,Regular Season,11,11/20,Home,CHI,W,22 to 16,1,1,2.0,12.0,6.0,9.0,1.0,,,,,,,
2016-11-27,willtye/2553830,"Tye, Will",TE,2016,Regular Season,12,11/27,Away,CLE,W,27 to 13,1,1,2.0,12.0,6.0,7.0,0.0,,,,,,,
2016-12-04,willtye/2553830,"Tye, Will",TE,2016,Regular Season,13,12/04,Away,PIT,L,14 to 24,1,1,2.0,22.0,11.0,16.0,0.0,,,,,,,
2016-12-11,willtye/2553830,"Tye, Will",TE,2016,Regular Season,14,12/11,Home,DAL,W,10 to 7,1,1,2.0,19.0,9.5,12.0,0.0,,,,,,,
2016-12-18,willtye/2553830,"Tye, Will",TE,2016,Regular Season,15,12/18,Home,DET,W,17 to 6,1,1,4.0,25.0,6.3,11.0,0.0,,,,,,,
2016-12-22,willtye/2553830,"Tye, Will",TE,2016,Regular Season,16,12/22,Away,PHI,L,19 to 24,1,1,5.0,23.0,4.6,7.0,0.0,,,,,,,
2016-01-01,willtye/2553830,"Tye, Will",TE,2016,Regular Season,17,01/01,Away,WAS,W,19 to 10,1,1,4.0,47.0,11.8,24.0,0.0,,,,,,,
2015-10-04,willtye/2553830,"Tye, Will",TE,2015,Regular Season,4,10/04,Away,BUF,W,24 to 10,1,0,0.0,0.0,,,0.0,,,,,,,
2015-10-11,willtye/2553830,"Tye, Will",TE,2015,Regular Season,5,10/11,Home,SF,W,30 to 27,1,0,4.0,48.0,12.0,18.0,0.0,,,,,,,
2015-10-19,willtye/2553830,"Tye, Will",TE,2015,Regular Season,6,10/19,Away,PHI,L,7 to 27,1,1,2.0,22.0,11.0,17.0,0.0,,,,,,,
2015-10-25,willtye/2553830,"Tye, Will",TE,2015,Regular Season,7,10/25,Home,DAL,W,27 to 20,1,0,0.0,0.0,,,0.0,,,,,,,
2015-11-01,willtye/2553830,"Tye, Will",TE,2015,Regular Season,8,11/01,Away,NO,L,49 to 52,1,0,2.0,7.0,3.5,7.0,0.0,,,,,,1.0,1.0
2015-11-08,willtye/2553830,"Tye, Will",TE,2015,Regular Season,9,11/08,Away,TB,W,32 to 18,1,0,2.0,19.0,9.5,15.0,0.0,,,,,,,
2015-11-15,willtye/2553830,"Tye, Will",TE,2015,Regular Season,10,11/15,Home,NE,L,26 to 27,1,1,5.0,56.0,11.2,31.0,0.0,,,,,,,
2015-11-29,willtye/2553830,"Tye, Will",TE,2015,Regular Season,12,11/29,Away,WAS,L,14 to 20,1,1,6.0,74.0,12.3,28.0,0.0,,,,,,,
2015-12-06,willtye/2553830,"Tye, Will",TE,2015,Regular Season,13,12/06,Home,NYJ,L,20 to 23,1,1,3.0,70.0,23.3,45.0,0.0,,,,,,,
2015-12-14,willtye/2553830,"Tye, Will",TE,2015,Regular Season,14,12/14,Away,MIA,W,31 to 24,1,1,5.0,30.0,6.0,9.0,1.0,,,,,,,
2015-12-20,willtye/2553830,"Tye, Will",TE,2015,Regular Season,15,12/20,Home,CAR,L,35 to 38,1,1,5.0,43.0,8.6,20.0,1.0,,,,,,,
2015-12-27,willtye/2553830,"Tye, Will",TE,2015,Regular Season,16,12/27,Away,MIN,L,17 to 49,1,1,3.0,28.0,9.3,14.0,0.0,,,,,,,
2015-01-03,willtye/2553830,"Tye, Will",TE,2015,Regular Season,17,01/03,Home,PHI,L,30 to 35,1,0,5.0,67.0,13.4,18.0,1.0,,,,,,,
2017-09-10,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,1,09/10,Home,BAL,L,0 to 20,0,0,,,,,,,,,,,,
2017-09-14,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,2,09/14,Home,HOU,L,9 to 13,0,0,,,,,,,,,,,,
2017-09-24,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,3,09/24,Away,GB,L,24 to 27,1,0,,,,,,,,,,,,
2017-10-01,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,4,10/01,Away,CLE,W,31 to 7,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2017-10-08,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,5,10/08,Home,BUF,W,20 to 16,1,1,1.0,21.0,21.0,21.0,0.0,,,,,,,
2017-10-22,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,7,10/22,Away,PIT,L,14 to 29,1,1,1.0,7.0,7.0,7.0,0.0,,,,,,,
2017-10-29,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,8,10/29,Home,IND,W,24 to 23,1,1,,,,,,,,,,,,
2017-11-05,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,9,11/05,Away,JAX,L,7 to 23,1,0,0.0,0.0,,,0.0,,,,,,,
2017-11-12,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,10,11/12,Away,TEN,L,20 to 24,1,0,,,,,,,,,,,,
2017-11-19,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,11,11/19,Away,DEN,W,20 to 17,1,0,,,,,,,,,,,,
2017-11-26,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,12,11/26,Home,CLE,W,30 to 16,1,0,,,,,,,,,,,,
2017-12-04,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,13,12/04,Home,PIT,L,20 to 23,1,0,1.0,21.0,21.0,21.0,0.0,,,,,,,
2017-12-10,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,14,12/10,Home,CHI,L,7 to 33,1,0,0.0,0.0,,,0.0,,,,,,,
2017-12-17,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,15,12/17,Away,MIN,L,7 to 34,1,1,4.0,24.0,6.0,9.0,0.0,,,,,,,
2017-12-24,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,16,12/24,Home,DET,W,26 to 17,1,0,1.0,1.0,1.0,1.0,1.0,,,,,,,
2017-12-31,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2017,Regular Season,17,12/31,Away,BAL,W,31 to 27,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2016-09-11,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,1,09/11,Away,NYJ,W,23 to 22,1,1,2.0,59.0,29.5,54.0,0.0,,,,,,,
2016-09-18,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,2,09/18,Away,PIT,L,16 to 24,1,1,3.0,9.0,3.0,5.0,0.0,,,,,,,
2016-09-25,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,3,09/25,Home,DEN,L,17 to 29,1,0,2.0,31.0,15.5,22.0,0.0,,,,,,,
2016-09-29,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,4,09/29,Home,MIA,W,22 to 7,1,1,4.0,45.0,11.3,19.0,0.0,,,,,,,
2016-10-09,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,5,10/09,Away,DAL,L,14 to 28,1,1,5.0,43.0,8.6,14.0,0.0,,,,,,,
2016-10-16,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,6,10/16,Away,NE,L,17 to 35,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2016-10-23,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,7,10/23,Home,CLE,W,31 to 17,1,1,,,,,,,,,,,,
2016-10-30,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,8,10/30,Home,WAS,T,27 to 27,0,0,,,,,,,,,,,,
2016-11-14,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,10,11/14,Away,NYG,L,20 to 21,1,0,,,,,,,,,,,,
2016-11-20,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,11,11/20,Home,BUF,L,12 to 16,0,0,,,,,,,,,,,,
2016-11-27,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,12,11/27,Away,BAL,L,14 to 19,0,0,,,,,,,,,,,,
2016-12-04,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,13,12/04,Home,PHI,W,32 to 14,0,0,,,,,,,,,,,,
2016-12-11,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,14,12/11,Away,CLE,W,23 to 10,0,0,,,,,,,,,,,,
2016-12-18,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,15,12/18,Home,PIT,L,20 to 24,0,0,,,,,,,,,,,,
2016-12-24,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,16,12/24,Away,HOU,L,10 to 12,1,1,5.0,28.0,5.6,8.0,0.0,,,,,,,
2016-01-01,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2016,Regular Season,17,01/01,Home,BAL,W,27 to 10,1,1,3.0,13.0,4.3,7.0,1.0,,,,,,,
2015-09-13,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,1,09/13,Away,OAK,W,33 to 13,0,0,,,,,,,,,,,,
2015-09-20,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,2,09/20,Home,SD,W,24 to 19,0,0,,,,,,,,,,,,
2015-09-27,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,3,09/27,Away,BAL,W,28 to 24,0,0,,,,,,,,,,,,
2015-10-04,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,4,10/04,Home,KC,W,36 to 21,0,0,,,,,,,,,,,,
2015-10-11,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,5,10/11,Home,SEA,W,27 to 24,0,0,,,,,,,,,,,,
2015-10-18,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,6,10/18,Away,BUF,W,34 to 21,0,0,,,,,,,,,,,,
2015-11-01,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,8,11/01,Away,PIT,W,16 to 10,0,0,,,,,,,,,,,,
2015-11-05,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,9,11/05,Home,CLE,W,31 to 10,0,0,,,,,,,,,,,,
2015-11-16,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,10,11/16,Home,HOU,L,6 to 10,0,0,,,,,,,,,,,,
2015-11-22,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,11,11/22,Away,ARI,L,31 to 34,0,0,,,,,,,,,,,,
2015-11-29,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,12,11/29,Home,STL,W,31 to 7,0,0,,,,,,,,,,,,
2015-12-06,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,13,12/06,Away,CLE,W,37 to 3,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2015-12-13,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,14,12/13,Home,PIT,L,20 to 33,1,0,,,,,,,,,,,,
2015-12-20,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,15,12/20,Away,SF,W,24 to 14,1,0,,,,,,,,,,,,
2015-12-28,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,16,12/28,Away,DEN,L,17 to 20,1,0,,,,,,,,,,,,
2015-01-03,c.j.uzomah/2552559,"Uzomah, C.J.",TE,2015,Regular Season,17,01/03,Home,BAL,W,24 to 16,1,0,,,,,,,,,,,,
2017-12-31,hakeemvalles/2556453,"Valles, Hakeem",TE,2017,Regular Season,17,12/31,Home,GB,W,35 to 11,1,0,,,,,,,,,,,,
2016-10-06,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,5,10/06,Away,SF,W,33 to 21,1,1,0.0,0.0,,,0.0,,,,,,,
2016-10-17,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,6,10/17,Home,NYJ,W,28 to 3,0,0,,,,,,,,,,,,
2016-10-23,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,7,10/23,Home,SEA,T,6 to 6,1,0,,,,,,,,,,,,
2016-10-30,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,8,10/30,Away,CAR,L,20 to 30,1,0,,,,,,,,,,,,
2016-11-13,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,10,11/13,Home,SF,W,23 to 20,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-20,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,11,11/20,Away,MIN,L,24 to 30,1,0,,,,,,,,,,,,
2016-11-27,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,12,11/27,Away,ATL,L,19 to 38,1,0,,,,,,,,,,,,
2016-12-04,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,13,12/04,Home,WAS,W,31 to 23,1,0,,,,,,,,,,,,
2016-12-11,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,14,12/11,Away,MIA,L,23 to 26,1,0,,,,,,,,,,,,
2016-12-18,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,15,12/18,Home,NO,L,41 to 48,1,0,,,,,,,,,,,,
2016-12-24,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,16,12/24,Away,SEA,W,34 to 31,1,0,,,,,,,,,,,,
2016-01-01,hakeemvalles/2556453,"Valles, Hakeem",TE,2016,Regular Season,17,01/01,Away,LA,W,44 to 6,1,0,,,,,,,,,,,,
2017-11-26,jasonvanderlaan/2556700,"Vander Laan, Jason",TE,2017,Regular Season,12,11/26,Home,TEN,L,16 to 20,1,0,,,,,,,,,,,,
2017-12-03,jasonvanderlaan/2556700,"Vander Laan, Jason",TE,2017,Regular Season,13,12/03,Away,JAX,L,10 to 30,1,0,,,,,,,,,,,,
2017-12-10,jasonvanderlaan/2556700,"Vander Laan, Jason",TE,2017,Regular Season,14,12/10,Away,BUF,L,7 to 13,1,0,,,,,,,,,,,,
2017-12-14,jasonvanderlaan/2556700,"Vander Laan, Jason",TE,2017,Regular Season,15,12/14,Home,DEN,L,13 to 25,1,0,,,,,,,,,,,,
2017-12-23,jasonvanderlaan/2556700,"Vander Laan, Jason",TE,2017,Regular Season,16,12/23,Away,BAL,L,16 to 23,0,0,,,,,,,,,,,,
2017-12-31,jasonvanderlaan/2556700,"Vander Laan, Jason",TE,2017,Regular Season,17,12/31,Home,HOU,W,22 to 13,0,0,,,,,,,,,,,,
2017-09-10,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,1,09/10,Away,GB,L,9 to 17,1,0,1.0,10.0,10.0,10.0,0.0,,,,,,,
2017-09-17,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,2,09/17,Home,SF,W,12 to 9,1,0,,,,,,,,,,,,
2017-09-24,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,3,09/24,Away,TEN,L,27 to 33,1,0,,,,,,,,,,,,
2017-10-01,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,4,10/01,Home,IND,W,46 to 18,1,0,,,,,,,,,,,,
2017-10-08,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,5,10/08,Away,LA,W,16 to 10,1,0,2.0,3.0,1.5,3.0,0.0,,,,,,,
2017-10-22,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,7,10/22,Away,NYG,W,24 to 7,1,0,1.0,12.0,12.0,12.0,0.0,,,,,,,
2017-10-29,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,8,10/29,Home,HOU,W,41 to 38,1,0,1.0,8.0,8.0,8.0,0.0,,,,,,,
2017-11-05,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,9,11/05,Home,WAS,L,14 to 17,1,1,,,,,,,,,,,,
2017-11-09,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,10,11/09,Away,ARI,W,22 to 16,1,0,2.0,22.0,11.0,16.0,0.0,,,,,,,
2017-11-20,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,11,11/20,Home,ATL,L,31 to 34,1,0,,,,,,,,,,,,
2017-11-26,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,12,11/26,Away,SF,W,24 to 13,1,0,2.0,29.0,14.5,17.0,1.0,,,,,,,
2017-12-03,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,13,12/03,Home,PHI,W,24 to 10,1,1,3.0,40.0,13.3,21.0,0.0,,,,,,,
2017-12-10,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,14,12/10,Away,JAX,L,24 to 30,1,1,0.0,0.0,,,0.0,,,,,,,
2017-12-17,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,15,12/17,Home,LA,L,7 to 42,1,1,,,,,,,,,,,,
2017-12-24,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,16,12/24,Away,DAL,W,21 to 12,1,0,,,,,,,,,,,,
2017-12-31,nickvannett/2555289,"Vannett, Nick",TE,2017,Regular Season,17,12/31,Home,ARI,L,24 to 26,0,0,,,,,,,,,,,,
2016-09-11,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,1,09/11,Home,MIA,W,12 to 10,0,0,,,,,,,,,,,,
2016-09-18,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,2,09/18,Away,LA,L,3 to 9,0,0,,,,,,,,,,,,
2016-09-25,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,3,09/25,Home,SF,W,37 to 18,0,0,,,,,,,,,,,,
2016-10-02,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,4,10/02,Away,NYJ,W,27 to 17,0,0,,,,,,,,,,,,
2016-10-16,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,6,10/16,Home,ATL,W,26 to 24,1,0,,,,,,,,,,,,
2016-10-23,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,7,10/23,Away,ARI,T,6 to 6,1,0,0.0,0.0,,,0.0,,,,,,,
2016-10-30,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,8,10/30,Away,NO,L,20 to 25,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2016-11-07,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,9,11/07,Home,BUF,W,31 to 25,1,0,,,,,,,,,,,,
2016-11-13,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,10,11/13,Away,NE,W,31 to 24,1,1,,,,,,,,,,,,
2016-11-20,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,11,11/20,Home,PHI,W,26 to 15,0,0,,,,,,,,,,,,
2016-11-27,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,12,11/27,Away,TB,L,5 to 14,1,0,,,,,,,,,,,,
2016-12-04,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,13,12/04,Home,CAR,W,40 to 7,1,1,2.0,25.0,12.5,21.0,0.0,,,,,,,
2016-12-11,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,14,12/11,Away,GB,L,10 to 38,1,0,,,,,,,,,,,,
2016-12-15,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,15,12/15,Home,LA,W,24 to 3,1,0,,,,,,,,,,,,
2016-12-24,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,16,12/24,Home,ARI,L,31 to 34,0,0,,,,,,,,,,,,
2016-01-01,nickvannett/2555289,"Vannett, Nick",TE,2016,Regular Season,17,01/01,Away,SF,W,25 to 23,0,0,,,,,,,,,,,,
2017-09-10,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,1,09/10,Away,TEN,W,26 to 16,1,0,,,,,,,,,,,,
2017-09-17,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,2,09/17,Home,NYJ,W,45 to 20,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2017-09-24,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,3,09/24,Away,WAS,L,10 to 27,1,0,1.0,-1.0,-1.0,-1.0,0.0,,,,,,,
2017-10-01,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,4,10/01,Away,DEN,L,10 to 16,1,0,,,,,,,,,,,,
2017-10-08,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,5,10/08,Home,BAL,L,17 to 30,1,0,,,,,,,,,,,,
2017-10-15,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,6,10/15,Home,LAC,L,16 to 17,1,0,,,,,,,,,,,,
2017-10-19,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,7,10/19,Home,KC,W,31 to 30,1,0,0.0,0.0,,,0.0,,,,,,,
2017-10-29,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,8,10/29,Away,BUF,L,14 to 34,1,0,,,,,,,,,,,,
2017-11-05,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,9,11/05,Away,MIA,W,27 to 24,1,0,,,,,,,,,,,,
2017-11-19,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,11,11/19,Home,NE,L,8 to 33,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2017-11-26,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,12,11/26,Home,DEN,W,21 to 14,1,0,,,,,,,,,,,,
2017-12-03,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,13,12/03,Home,NYG,W,24 to 17,1,0,4.0,57.0,14.3,26.0,0.0,,,,,,,
2017-12-10,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,14,12/10,Away,KC,L,15 to 26,1,0,2.0,13.0,6.5,7.0,0.0,,,,,,,
2017-12-17,clivewalford/2552397,"Walford, Clive",TE,2017,Regular Season,15,12/17,Home,DAL,L,17 to 20,0,0,,,,,,,,,,,,
2016-09-11,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,1,09/11,Away,NO,W,35 to 34,1,0,3.0,25.0,8.3,18.0,0.0,,,,,,,
2016-09-18,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,2,09/18,Home,ATL,L,28 to 35,1,0,6.0,50.0,8.3,31.0,1.0,,,,,,,
2016-09-25,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,3,09/25,Away,TEN,W,17 to 10,1,0,2.0,27.0,13.5,21.0,0.0,,,,,,,
2016-10-02,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,4,10/02,Away,BAL,W,28 to 27,1,1,2.0,23.0,11.5,17.0,0.0,,,,,,,
