gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2013-09-15,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,2,09/15,Away,NYG,W,41 to 23,1,1,5.0,52.0,10.4,18.0,0.0,,,,,,1.0,0.0
2013-09-23,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,3,09/23,Home,OAK,W,37 to 21,1,1,10.0,94.0,9.4,22.0,0.0,,,,,,,
2013-09-29,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,4,09/29,Home,PHI,W,52 to 20,1,1,9.0,86.0,9.6,15.0,2.0,,,,,,,
2013-10-06,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,5,10/06,Away,DAL,W,51 to 48,1,1,5.0,57.0,11.4,26.0,0.0,,,,,,,
2013-10-13,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,6,10/13,Home,JAC,W,35 to 19,1,1,3.0,78.0,26.0,42.0,0.0,,,,,,,
2013-10-20,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,7,10/20,Away,IND,L,33 to 39,1,1,4.0,82.0,20.5,31.0,1.0,,,,,,,
2013-10-27,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,8,10/27,Home,WAS,W,45 to 21,1,1,7.0,75.0,10.7,35.0,1.0,,,,,,,
2013-11-10,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,10,11/10,Away,SD,W,28 to 20,1,1,7.0,108.0,15.4,34.0,3.0,,,,,,,
2013-11-17,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,11,11/17,Home,KC,W,27 to 17,1,1,5.0,121.0,24.2,70.0,0.0,,,,,,,
2013-11-24,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,12,11/24,Away,NE,L,31 to 34,1,1,4.0,41.0,10.3,15.0,1.0,,,,,,,
2013-12-01,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,13,12/01,Away,KC,W,35 to 28,1,1,3.0,106.0,35.3,77.0,0.0,,,,,,,
2013-12-08,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,14,12/08,Home,TEN,W,51 to 28,1,1,7.0,88.0,12.6,38.0,1.0,,,,,,,
2013-12-12,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,15,12/12,Home,SD,L,20 to 27,1,1,4.0,45.0,11.3,21.0,0.0,,,,,,,
2013-12-22,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,16,12/22,Away,HOU,W,37 to 13,1,1,8.0,123.0,15.4,36.0,1.0,,,,,,,
2013-12-29,demaryiusthomas/497328,"Thomas, Demaryius",WR,2013,Regular Season,17,12/29,Away,OAK,W,34 to 14,1,1,6.0,113.0,18.8,63.0,2.0,,,,,,,
2012-09-09,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,1,09/09,Home,PIT,W,31 to 19,1,1,5.0,110.0,22.0,71.0,1.0,,,,,,,
2012-09-17,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,2,09/17,Away,ATL,L,21 to 27,1,1,8.0,78.0,9.8,17.0,1.0,,,,,,,
2012-09-23,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,3,09/23,Home,HOU,L,25 to 31,1,1,3.0,34.0,11.3,23.0,0.0,,,,,,1.0,1.0
2012-09-30,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,4,09/30,Home,OAK,W,37 to 6,1,1,5.0,103.0,20.6,40.0,0.0,,,,,,1.0,1.0
2012-10-07,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,5,10/07,Away,NE,L,21 to 31,1,1,9.0,180.0,20.0,38.0,0.0,,,,,,1.0,1.0
2012-10-15,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,6,10/15,Away,SD,W,35 to 24,1,1,2.0,37.0,18.5,29.0,1.0,,,,,,,
2012-10-28,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,8,10/28,Home,NO,W,34 to 14,1,1,7.0,137.0,19.6,41.0,1.0,,,,,,,
2012-11-04,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,9,11/04,Away,CIN,W,31 to 23,1,1,6.0,77.0,12.8,45.0,0.0,,,,,,,
2012-11-11,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,10,11/11,Away,CAR,W,36 to 14,1,1,9.0,135.0,15.0,46.0,0.0,,,,,,,
2012-11-18,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,11,11/18,Home,SD,W,30 to 23,1,1,3.0,42.0,14.0,17.0,1.0,,,,,,,
2012-11-25,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,12,11/25,Away,KC,W,17 to 9,1,1,4.0,82.0,20.5,30.0,1.0,,,,,,,
2012-12-02,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,13,12/02,Home,TB,W,31 to 23,1,1,8.0,99.0,12.4,28.0,2.0,,,,,,,
2012-12-06,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,14,12/06,Away,OAK,W,26 to 13,1,1,5.0,83.0,16.6,22.0,0.0,,,,,,,
2012-12-16,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,15,12/16,Away,BAL,W,34 to 17,1,1,4.0,13.0,3.3,5.0,0.0,,,,,,,
2012-12-23,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,16,12/23,Home,CLE,W,34 to 12,1,1,9.0,102.0,11.3,23.0,1.0,,,,,,,
2012-12-30,demaryiusthomas/497328,"Thomas, Demaryius",WR,2012,Regular Season,17,12/30,Home,KC,W,38 to 3,1,1,7.0,122.0,17.4,36.0,1.0,,,,,,,
2011-09-12,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,1,09/12,Home,OAK,L,20 to 23,0,0,,,,,,,,,,,,
2011-09-18,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,2,09/18,Home,CIN,W,24 to 22,0,0,,,,,,,,,,,,
2011-09-25,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,3,09/25,Away,TEN,L,14 to 17,0,0,,,,,,,,,,,,
2011-10-02,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,4,10/02,Away,GB,L,23 to 49,0,0,,,,,,,,,,,,
2011-10-09,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,5,10/09,Home,SD,L,24 to 29,0,0,,,,,,,,,,,,
2011-10-23,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,7,10/23,Away,MIA,W,18 to 15,1,0,3.0,27.0,9.0,15.0,1.0,,,,,,,
2011-10-30,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,8,10/30,Home,DET,L,10 to 45,1,1,1.0,10.0,10.0,10.0,0.0,,,,,,,
2011-11-06,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,9,11/06,Away,OAK,W,38 to 24,1,0,1.0,29.0,29.0,29.0,0.0,,,,,,,
2011-11-13,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,10,11/13,Away,KC,W,17 to 10,1,0,,,,,,,,,,,,
2011-11-17,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,11,11/17,Home,NYJ,W,17 to 13,1,1,2.0,37.0,18.5,28.0,0.0,,,,,,,
2011-11-27,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,12,11/27,Away,SD,W,16 to 13,1,0,0.0,0.0,,,0.0,,,,,,,
2011-12-04,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,13,12/04,Away,MIN,W,35 to 32,1,0,4.0,144.0,36.0,42.0,2.0,,,,,,,
2011-12-11,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,14,12/11,Home,CHI,W,13 to 10,1,1,7.0,78.0,11.1,16.0,1.0,1.0,5.0,5.0,5.0,0.0,,
2011-12-18,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,15,12/18,Home,NE,L,23 to 41,1,1,7.0,116.0,16.6,39.0,0.0,,,,,,,
2011-12-24,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,16,12/24,Away,BUF,L,14 to 40,1,1,4.0,76.0,19.0,47.0,0.0,,,,,,,
2011-01-01,demaryiusthomas/497328,"Thomas, Demaryius",WR,2011,Regular Season,17,01/01,Home,KC,L,3 to 7,1,0,3.0,34.0,11.3,17.0,0.0,,,,,,,
2010-09-12,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,1,09/12,Away,JAC,L,17 to 24,0,0,,,,,,,,,,,,
2010-09-19,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,2,09/19,Home,SEA,W,31 to 14,1,0,8.0,97.0,12.1,21.0,1.0,,,,,,,
2010-09-26,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,3,09/26,Home,IND,L,13 to 27,1,0,2.0,43.0,21.5,27.0,0.0,,,,,,1.0,0.0
2010-10-03,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,4,10/03,Away,TEN,W,26 to 20,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2010-10-10,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,5,10/10,Away,BAL,L,17 to 31,1,1,2.0,12.0,6.0,10.0,0.0,,,,,,1.0,1.0
2010-10-17,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,6,10/17,Home,NYJ,L,20 to 24,1,0,1.0,17.0,17.0,17.0,1.0,,,,,,,
2010-10-24,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,7,10/24,Home,OAK,L,14 to 59,1,0,1.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2010-10-31,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,8,10/31,Away,SF,L,16 to 24,1,0,1.0,31.0,31.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2010-11-14,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,10,11/14,Home,KC,W,49 to 29,1,0,3.0,51.0,17.0,22.0,0.0,,,,,,,
2010-11-22,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,11,11/22,Away,SD,L,14 to 35,1,1,3.0,17.0,5.7,12.0,0.0,,,,,,,
2010-11-28,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,12,11/28,Home,STL,L,33 to 36,0,0,,,,,,,,,,,,
2010-12-05,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,13,12/05,Away,KC,L,6 to 10,0,0,,,,,,,,,,,,
2010-12-12,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,14,12/12,Away,ARI,L,13 to 43,0,0,,,,,,,,,,,,
2010-12-19,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,15,12/19,Away,OAK,L,23 to 39,0,0,,,,,,,,,,,,
2010-12-26,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,16,12/26,Home,HOU,W,24 to 23,0,0,,,,,,,,,,,,
2010-01-02,demaryiusthomas/497328,"Thomas, Demaryius",WR,2010,Regular Season,17,01/02,Home,SD,L,28 to 33,1,0,0.0,0.0,,,0.0,,,,,,,
2017-09-11,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,1,09/11,Away,MIN,L,19 to 29,1,1,5.0,45.0,9.0,14.0,0.0,,,,,,,
2017-09-17,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,2,09/17,Home,NE,L,20 to 36,1,1,5.0,89.0,17.8,33.0,0.0,,,,,,,
2017-09-24,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,3,09/24,Away,CAR,W,34 to 13,1,1,7.0,87.0,12.4,26.0,1.0,,,,,,,
2017-10-01,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,4,10/01,Away,MIA,W,20 to 0,1,1,8.0,89.0,11.1,30.0,1.0,,,,,,,
2017-10-15,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,6,10/15,Home,DET,W,52 to 38,1,1,3.0,11.0,3.7,5.0,0.0,,,,,,,
2017-10-22,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,7,10/22,Away,GB,W,26 to 17,1,1,7.0,82.0,11.7,21.0,0.0,,,,,,,
2017-10-29,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,8,10/29,Home,CHI,W,20 to 12,1,0,7.0,77.0,11.0,23.0,0.0,,,,,,,
2017-11-05,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,9,11/05,Home,TB,W,30 to 10,1,1,8.0,65.0,8.1,24.0,0.0,,,,,,,
2017-11-12,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,10,11/12,Away,BUF,W,47 to 10,1,1,9.0,117.0,13.0,28.0,0.0,,,,,,,
2017-11-19,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,11,11/19,Home,WAS,W,34 to 31,1,0,6.0,91.0,15.2,24.0,0.0,,,,,,,
2017-11-26,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,12,11/26,Away,LA,L,20 to 26,1,1,5.0,52.0,10.4,24.0,0.0,,,,,,,
2017-12-03,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,13,12/03,Home,CAR,W,31 to 21,1,1,5.0,70.0,14.0,32.0,1.0,,,,,,,
2017-12-07,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,14,12/07,Away,ATL,L,17 to 20,1,1,10.0,117.0,11.7,35.0,1.0,,,,,,,
2017-12-17,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,15,12/17,Home,NYJ,W,31 to 19,1,1,9.0,93.0,10.3,20.0,1.0,,,,,,,
2017-12-24,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,16,12/24,Home,ATL,W,23 to 13,1,1,4.0,66.0,16.5,27.0,0.0,,,,,,,
2017-12-31,michaelthomas/2556370,"Thomas, Michael",WR,2017,Regular Season,17,12/31,Away,TB,L,24 to 31,1,1,6.0,94.0,15.7,43.0,0.0,,,,,,,
2016-09-11,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,1,09/11,Home,OAK,L,34 to 35,1,0,6.0,58.0,9.7,25.0,0.0,,,,,,,
2016-09-18,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,2,09/18,Away,NYG,L,13 to 16,1,1,4.0,56.0,14.0,23.0,0.0,,,,,,,
2016-09-26,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,3,09/26,Home,ATL,L,32 to 45,1,1,7.0,71.0,10.1,25.0,1.0,,,,,,,
2016-10-02,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,4,10/02,Away,SD,W,35 to 34,1,1,4.0,44.0,11.0,15.0,1.0,,,,,,,
2016-10-16,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,6,10/16,Home,CAR,W,41 to 38,1,1,5.0,78.0,15.6,28.0,1.0,,,,,,,
2016-10-23,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,7,10/23,Away,KC,L,21 to 27,1,1,10.0,130.0,13.0,23.0,0.0,,,,,,,
2016-10-30,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,8,10/30,Home,SEA,W,25 to 20,1,0,6.0,63.0,10.5,17.0,0.0,,,,,,,
2016-11-06,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,9,11/06,Away,SF,W,41 to 23,1,1,5.0,73.0,14.6,32.0,2.0,,,,,,,
2016-11-13,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,10,11/13,Home,DEN,L,23 to 25,1,1,4.0,40.0,10.0,16.0,0.0,,,,,,2.0,2.0
2016-11-17,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,11,11/17,Away,CAR,L,20 to 23,1,1,5.0,68.0,13.6,21.0,0.0,,,,,,,
2016-11-27,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,12,11/27,Home,LA,W,49 to 21,1,0,9.0,108.0,12.0,35.0,2.0,,,,,,,
2016-12-04,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,13,12/04,Home,DET,L,13 to 28,1,1,4.0,42.0,10.5,16.0,0.0,,,,,,,
2016-12-11,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,14,12/11,Away,TB,L,11 to 16,0,0,,,,,,,,,,,,
2016-12-18,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,15,12/18,Away,ARI,W,48 to 41,1,1,7.0,52.0,7.4,12.0,1.0,,,,,,,
2016-12-24,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,16,12/24,Home,TB,W,31 to 24,1,1,6.0,98.0,16.3,46.0,0.0,,,,,,,
2016-01-01,michaelthomas/2556370,"Thomas, Michael",WR,2016,Regular Season,17,01/01,Away,ATL,L,32 to 38,1,1,10.0,156.0,15.6,29.0,1.0,,,,,,,
2017-10-15,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,6,10/15,Away,JAX,W,27 to 17,1,0,,,,,,,,,,,,
2017-10-22,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,7,10/22,Home,ARI,W,33 to 0,0,0,,,,,,,,,,,,
2017-11-05,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,9,11/05,Away,NYG,W,51 to 17,0,0,,,,,,,,,,,,
2017-11-12,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,10,11/12,Home,HOU,W,33 to 7,0,0,,,,,,,,,,,,
2017-11-19,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,11,11/19,Away,MIN,L,7 to 24,1,0,1.0,12.0,12.0,12.0,0.0,,,,,,,
2017-11-26,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,12,11/26,Home,NO,W,26 to 20,1,0,,,,,,,,,,,,
2017-12-03,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,13,12/03,Away,ARI,W,32 to 16,1,0,,,,,,,,,,,,
2017-12-10,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,14,12/10,Home,PHI,L,35 to 43,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2017-12-17,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,15,12/17,Away,SEA,W,42 to 7,1,0,,,,,,,,,,,,
2017-12-24,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,16,12/24,Away,TEN,W,27 to 23,1,0,0.0,0.0,,,0.0,,,,,,,
2017-12-31,mikethomas/2556381,"Thomas, Mike",WR,2017,Regular Season,17,12/31,Home,SF,L,13 to 34,1,1,3.0,75.0,25.0,50.0,0.0,,,,,,1.0,0.0
2016-09-12,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,1,09/12,Away,SF,L,0 to 28,1,0,,,,,,,,,,,,
2016-09-18,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,2,09/18,Home,SEA,W,9 to 3,1,0,,,,,,,,,,,,
2016-09-25,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,3,09/25,Away,TB,W,37 to 32,1,0,0.0,0.0,,,0.0,,,,,,,
2016-10-02,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,4,10/02,Away,ARI,W,17 to 13,1,0,,,,,,,,,,,,
2016-10-09,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,5,10/09,Home,BUF,L,19 to 30,1,0,,,,,,,,,,,,
2016-10-16,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,6,10/16,Away,DET,L,28 to 31,1,0,,,,,,,,,,,,
2016-10-23,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,7,10/23,Home,NYG,L,10 to 17,1,0,0.0,0.0,,,0.0,,,,,,,
2016-11-06,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,9,11/06,Home,CAR,L,10 to 13,1,0,,,,,,,,,,,,
2016-11-13,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,10,11/13,Away,NYJ,W,9 to 6,1,0,,,,,,,,,,,,
2016-11-20,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,11,11/20,Home,MIA,L,10 to 14,1,0,,,,,,,,,,,,
2016-11-27,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,12,11/27,Away,NO,L,21 to 49,1,0,,,,,,,,,,,,
2016-12-04,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,13,12/04,Away,NE,L,10 to 26,1,0,0.0,0.0,,,0.0,,,,,,,
2016-12-11,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,14,12/11,Home,ATL,L,14 to 42,1,0,1.0,16.0,16.0,16.0,0.0,,,,,,1.0,1.0
2016-12-15,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,15,12/15,Away,SEA,L,3 to 24,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2016-12-24,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,16,12/24,Home,SF,L,21 to 22,0,0,,,,,,,,,,,,
2016-01-01,mikethomas/2556381,"Thomas, Mike",WR,2016,Regular Season,17,01/01,Home,ARI,L,6 to 44,1,0,1.0,15.0,15.0,15.0,0.0,,,,,,,
2017-10-01,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,4,10/01,Home,TEN,W,57 to 14,1,0,,,,,,,,,,,,
2017-10-08,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,5,10/08,Home,KC,L,34 to 42,1,0,1.0,19.0,19.0,19.0,0.0,,,,,,,
2017-10-15,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,6,10/15,Home,CLE,W,33 to 17,1,0,,,,,,,,,,,,
2017-10-29,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,8,10/29,Away,SEA,L,38 to 41,1,0,,,,,,,,,,,1.0,0.0
2017-11-05,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,9,11/05,Home,IND,L,14 to 20,1,0,,,,,,,,,,,,
2017-11-12,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,10,11/12,Away,LA,L,7 to 33,1,0,,,,,,,,,,,,
2017-11-19,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,11,11/19,Home,ARI,W,31 to 21,1,0,,,,,,,,,,,,
2017-11-27,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,12,11/27,Away,BAL,L,16 to 23,1,0,,,,,,,,,,,1.0,0.0
2017-12-03,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,13,12/03,Away,TEN,L,13 to 24,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,1.0,0.0
2017-12-10,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,14,12/10,Home,SF,L,16 to 26,1,0,,,,,,,,,,,,
2017-12-17,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,15,12/17,Away,JAX,L,7 to 45,1,0,,,,,,,,,,,,
2017-12-25,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,16,12/25,Home,PIT,L,6 to 34,1,0,,,,,,,,,,,,
2017-12-31,christhompson/2559368,"Thompson, Chris",WR,2017,Regular Season,17,12/31,Away,IND,L,13 to 22,1,0,3.0,54.0,18.0,32.0,0.0,,,,,,,
2017-09-10,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,1,09/10,Home,ATL,L,17 to 23,1,1,1.0,15.0,15.0,15.0,0.0,,,,,,1.0,0.0
2017-09-17,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,2,09/17,Away,TB,L,7 to 29,1,0,4.0,57.0,14.3,20.0,1.0,,,,,,,
2017-09-24,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,3,09/24,Home,PIT,W,23 to 17,1,1,1.0,9.0,9.0,9.0,0.0,,,,,,,
2017-09-28,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,4,09/28,Away,GB,L,14 to 35,1,0,5.0,44.0,8.8,15.0,0.0,,,,,,,
2017-10-09,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,5,10/09,Home,MIN,L,17 to 20,1,1,,,,,,,,,,,,
2017-10-22,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,7,10/22,Home,TB,W,30 to 27,1,0,4.0,107.0,26.8,44.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2017-10-29,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,8,10/29,Home,OAK,W,34 to 14,1,0,1.0,5.0,5.0,5.0,0.0,,,,,,,
2017-11-02,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,9,11/02,Away,NYJ,L,21 to 34,1,0,7.0,81.0,11.6,26.0,1.0,,,,,,,
2017-11-12,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,10,11/12,Home,NO,L,10 to 47,1,1,1.0,10.0,10.0,10.0,0.0,1.0,-5.0,-5.0,-5.0,0.0,,
2017-11-19,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,11,11/19,Away,LAC,L,24 to 54,1,0,3.0,36.0,12.0,19.0,0.0,,,,,,,
2017-11-26,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,12,11/26,Away,KC,W,16 to 10,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2017-12-03,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,13,12/03,Home,NE,L,3 to 23,1,1,2.0,21.0,10.5,12.0,0.0,,,,,,,
2017-12-10,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,14,12/10,Home,IND,W,13 to 7,1,1,1.0,34.0,34.0,34.0,0.0,,,,,,,
2017-12-17,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,15,12/17,Home,MIA,W,24 to 16,1,1,1.0,16.0,16.0,16.0,0.0,,,,,,,
2017-12-24,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,16,12/24,Away,NE,L,16 to 37,1,1,4.0,91.0,22.8,46.0,0.0,,,,,,,
2017-12-31,deontethompson/2534436,"Thompson, Deonte",WR,2017,Regular Season,17,12/31,Away,MIA,W,22 to 16,1,1,2.0,23.0,11.5,13.0,0.0,,,,,,,
2016-09-11,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,1,09/11,Away,HOU,L,14 to 23,1,0,,,,,,,,,,,,
2016-09-19,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,2,09/19,Home,PHI,L,14 to 29,1,0,,,,,,,,,,,,
2016-09-25,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,3,09/25,Away,DAL,L,17 to 31,1,0,,,,,,,,,,,,
2016-10-02,deontethompson/2534436,"Thompson, Deonte",WR,2016,Regular Season,4,10/02,Home,DET,W,17 to 14,1,0,,,,,,,,,,,,
